 &plot nbnd=  50, nks=   141 /
  -46.909  -46.908  -23.611  -23.611  -23.401  -23.401  -23.342  -23.341   -8.089   -8.089
   -6.877   -6.877    3.528    3.528    5.227    5.227    6.088    6.088    7.006    7.007
    7.875    7.875    8.053    8.053   11.216   11.217   11.860   11.860   13.193   13.193
   15.403   15.403   16.091   16.091   20.350   20.350   22.537   22.537   23.832   23.833
   27.641   27.641   30.501   30.501   31.061   31.061   31.364   31.364   32.517   32.517
            0.425000  0.500000  0.000000
  -46.909  -46.908  -23.613  -23.613  -23.399  -23.399  -23.342  -23.341   -8.092   -8.092
   -6.872   -6.872    3.505    3.506    5.222    5.222    6.143    6.143    6.967    6.967
    7.891    7.891    8.082    8.082   11.181   11.181   11.838   11.838   13.203   13.203
   15.395   15.395   16.105   16.105   20.398   20.398   22.518   22.518   23.799   23.799
   27.641   27.641   30.476   30.476   31.045   31.045   31.410   31.410   32.504   32.504
            0.450000  0.500000  0.000000
  -46.909  -46.908  -23.615  -23.615  -23.397  -23.397  -23.342  -23.341   -8.095   -8.095
   -6.868   -6.868    3.489    3.489    5.218    5.218    6.189    6.189    6.929    6.929
    7.902    7.902    8.106    8.106   11.154   11.154   11.821   11.822   13.210   13.210
   15.389   15.389   16.116   16.116   20.434   20.434   22.503   22.503   23.776   23.776
   27.642   27.642   30.447   30.447   31.043   31.043   31.445   31.445   32.494   32.494
            0.475000  0.500000  0.000000
  -46.909  -46.908  -23.616  -23.615  -23.396  -23.396  -23.342  -23.341   -8.096   -8.096
   -6.866   -6.866    3.479    3.479    5.215    5.215    6.221    6.221    6.901    6.901
    7.909    7.909    8.122    8.122   11.138   11.138   11.812   11.812   13.214   13.215
   15.386   15.386   16.122   16.122   20.457   20.457   22.494   22.494   23.762   23.762
   27.643   27.643   30.425   30.425   31.046   31.046   31.467   31.467   32.488   32.488
            0.500000  0.500000  0.000000
  -46.909  -46.908  -23.616  -23.616  -23.396  -23.396  -23.342  -23.341   -8.097   -8.097
   -6.865   -6.865    3.476    3.476    5.214    5.214    6.232    6.232    6.891    6.891
    7.912    7.912    8.127    8.127   11.132   11.132   11.808   11.808   13.216   13.216
   15.384   15.385   16.124   16.124   20.464   20.464   22.490   22.491   23.757   23.757
   27.643   27.643   30.417   30.417   31.047   31.047   31.474   31.474   32.485   32.485
            0.475000  0.475000  0.000000
  -46.909  -46.908  -23.616  -23.615  -23.397  -23.396  -23.342  -23.341   -8.101   -8.091
   -6.869   -6.864    3.476    3.489    5.215    5.217    6.184    6.236    6.887    6.934
    7.901    7.913    8.095    8.138   11.133   11.154   11.808   11.822   13.207   13.219
   15.376   15.397   16.116   16.124   20.428   20.471   22.469   22.524   23.758   23.775
   27.632   27.653   30.421   30.445   31.038   31.050   31.441   31.478   32.476   32.504
            0.450000  0.450000  0.000000
  -46.909  -46.908  -23.615  -23.611  -23.401  -23.396  -23.342  -23.341   -8.112   -8.074
   -6.880   -6.861    3.475    3.529    5.216    5.225    6.067    6.248    6.876    7.037
    7.870    7.917    8.002    8.169   11.134   11.215   11.808   11.860   13.180   13.229
   15.351   15.436   16.091   16.124   20.325   20.491   22.409   22.619   23.760   23.826
